id,date,time,daypart,name,company,location,isInviteOnly,topics,formats,description,externalHref
6177,2026-06-02,14:00:00,day_afternoon,Founder Story: A Fireside Chat with the CEO of Moment,Fenwick,Flatiron,False,Founder fundraising / VC;Consumer / creative / media,other,"Join us for an intimate fireside chat exploring the founder journey behind Moment. Dylan Parker, CEO and Co-Founder of Moment will be joined on stage with …",https://partiful.com/e/UOnETVUQrpuNwEKePLYn
5039,2026-06-02,14:30:00,day_afternoon,A New Creative Stack: How AI Is Reshaping Content,CreatorTech.ai,Meatpacking District,False,AI / Agents / GenAI;AI infra / devtools / cloud;GTM / marketing / creator;Consumer / creative / media,technical_talk_workshop,,https://partiful.com/e/T2CsmryS2cJjERt9dZkY
156,2026-06-02,15:00:00,day_afternoon,AI Founder + Engineer Happy Hour,Tower Research Ventures,Tribeca,False,AI / Agents / GenAI;Founder fundraising / VC;Consumer / creative / media,community_networking,,https://partiful.com/e/bwI0kidjjzif7TcWtxYb
164,2026-06-02,15:00:00,day_afternoon,AI x Construction Panel,Blueprints AI,SoHo,False,AI / Agents / GenAI,other,,https://partiful.com/e/LRKo0DyGl5PCR5nECZ7S
4130,2026-06-02,15:00:00,day_afternoon,How do you have a conversation with a city?,Data Vandals,Midtown,False,AI / Agents / GenAI;AI infra / devtools / cloud,other,Join us down on the 6-Train platform for a conversation about civic impact and conversation. We'll host friends of the Data Vandals Newsstand from 3-6pm to…,https://partiful.com/e/6xAvUm0cvTe94ZWTuqGo?c=wknrVoCa
4177,2026-06-02,15:00:00,day_afternoon,Hands-on for Non-Technical Builders: Vibe-Code Inside a Real Product,Myop.dev,Nomad,False,Consumer / creative / media,technical_talk_workshop;product_demo_showcase,"Dependencies are now replaced with building it yourself, inside the product, alongside engineering. This hands-on workshop will teach you how. Join us for …",https://partiful.com/e/8yTv1iGFROeqAMxI5XoN
4214,2026-06-02,15:00:00,day_afternoon,Techstars AI,Techstars,Tribeca,False,AI / Agents / GenAI;AI infra / devtools / cloud;Consumer / creative / media,technical_talk_workshop,"AI is a moving target, changing week by week and reshaping how companies build, invest, and serve customers in real time. On June 2nd, we'll bring together…",https://partiful.com/e/ufVzlWMFQfSIbmaWnC8U
4368,2026-06-02,15:00:00,day_afternoon,NY TECH WEEK AT THE ALTAR,The Altar,Flatiron,False,Consumer / creative / media,other,,https://partiful.com/e/KlS7UfwRDZbVeru6kvqq
4406,2026-06-02,15:00:00,day_afternoon,The Great AI Divide,Rest of World,Chelsea,False,AI / Agents / GenAI;AI infra / devtools / cloud,technical_talk_workshop,"AI’s promise is to level the playing field and deliver economic gains to everyone. In reality, it’s shaping a very unequal world. The U.S. and China togeth…",https://partiful.com/e/2UzoY58jttvpNlysyUbc
4442,2026-06-02,15:00:00,day_afternoon,From Idea to Impact: Building Products That Actually Ship,NexPost,Nomad,False,other,technical_talk_workshop;product_demo_showcase,,https://partiful.com/e/zJHDqWIiejSqWi4VR7Hq
4907,2026-06-02,15:00:00,day_afternoon,Hospital VC and CVC's Unite!,MarkOne Health,Tribeca,True,Founder fundraising / VC;Health / bio / wellness;Consumer / creative / media,fundraising_vc,,
5073,2026-06-02,15:00:00,day_afternoon,[Everything AI Startup Pitch Competition],Fundraising Bootcamp,Financial District,False,AI / Agents / GenAI;Founder fundraising / VC;Consumer / creative / media,fundraising_vc,"Ten pre-screened finalists focused only on AI startups transforming exiting industries. Tight pitches and a room with decision-makers from a16z, Techstars,…",https://partiful.com/e/OD2KJyMtSdJZKcvqUhut
5084,2026-06-02,15:00:00,day_afternoon,Whiskey Tasting at Bergdorf Goodman,Serena Wang,Upper East Side,False,Founder fundraising / VC;Consumer / creative / media,fundraising_vc,"A private, invite-only whiskey tasting in a hidden bar located inside the department store of Bergdorf Goodman. Exclusive to GPs, investors, and founders i…",https://partiful.com/e/1fMzw1D0PsQg92XJt7Qu
5106,2026-06-02,15:00:00,day_afternoon,Stand Out & Get Funded: What VCs Want Now,Ellis Law Group,Midtown,False,AI infra / devtools / cloud;Founder fundraising / VC,technical_talk_workshop;fundraising_vc,"Join us for an engaging evening of insights, conversation, and connections during #NYTechWeek. This event brings together top venture capitalists, ambitio…",https://partiful.com/e/mZiEajFwHCLUYNUGsAIP
5256,2026-06-02,15:00:00,day_afternoon,Creator Hackathon: Build the Next AI Agent That Finds Your Next Brand Deal,Walker Media LLC,SoHo,False,AI / Agents / GenAI;Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,technical_talk_workshop;community_networking;wellness_social,"The next growth advantage for creators is not more content. It is a better system. This hands-on working session is built for creators, founders, and opera…",https://partiful.com/e/qv3wwvC0RGfSlPSbCwc0
5318,2026-06-02,15:00:00,day_afternoon,The Rise Circle - The Reset Room Sound Bath,Altruistic Scribe Company,Midtown,False,Founder fundraising / VC;Consumer / creative / media,fundraising_vc,This event is a part of #NYTechWeek—a week of events hosted by VCs and startups to bring together the tech ecosystem. Learn more at www.tech-week.com.,https://partiful.com/e/wgdV8OJvF9oyEsgJbfR7?f=1&photo=all
5488,2026-06-02,15:00:00,day_afternoon,Recess at Tech Week,Recess,Union Square,False,Founder fundraising / VC;Consumer / creative / media,technical_talk_workshop;fundraising_vc,"Tech Week is here!! Which means a full week of non-stop panels, pitches, and hackathons, oh my! But amidst the marathon, you're gonna need to take a break …",https://partiful.com/e/TqQqF6AsVrPzJOiMvXkc
5927,2026-06-02,15:00:00,day_afternoon,Profit through Partnerships,Partner1,Midtown,False,AI infra / devtools / cloud;Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,technical_talk_workshop;fundraising_vc,"Did you know you can access non-dilutive capital in the form of infrastructure cloud credits, co-sell funding, and marketing benefits? Or that you can shor…",https://partiful.com/e/x0UO9Ulp9lpbwxFsBecQ?c=Vx6Pnpp4
6178,2026-06-02,15:00:00,day_afternoon,Build Agent-first Companies with Airtable,Hyperagent,Midtown,False,AI / Agents / GenAI,technical_talk_workshop,,https://partiful.com/e/eVXwspZygA7cPx3Tjgnw
4112,2026-06-02,15:30:00,day_afternoon,"Munis, Meet the Future: A Briefing on Tokenized Bonds",Zuzlab Inc.,Union Square,True,other,technical_talk_workshop,,
4315,2026-06-02,15:30:00,day_afternoon,Agentic Voice AMA,"Cloudonix, Inc",Virtual (NYC),False,AI / Agents / GenAI;AI infra / devtools / cloud;Consumer / creative / media,technical_talk_workshop;community_networking;wellness_social,Are you building the next generation of AI-powered voice agents? Do you run an AI agency looking to integrate smarter voice workflows? Join us for a weekly…,https://partiful.com/e/EujnL6UKFFK3xvPiVUyp
4822,2026-06-02,15:30:00,day_afternoon,Unlock the Grid,PowerLines,Flatiron,False,Consumer / creative / media,other,"The grid is under pressure and is struggling to keep pace with the digital economy. Electricity demand is surging, utility bills are climbing, and the infr…",https://partiful.com/e/CxK2X6xl26SiGhiMB1IZ
92,2026-06-02,16:00:00,day_afternoon,Workflow Delivery in Action: Automate your work with Skywork @ NYCTechWeek,Skywork AI,SoHo,False,AI / Agents / GenAI,technical_talk_workshop,"Join Skywork at Tech Week 2026 for a hands-on workshop where we dive into the real-world application of AI, moving from concepts to execution-driven workfl…",https://partiful.com/e/lhCJYxozQjlHvCuvcafD?c=iOpVuRx6
126,2026-06-02,16:00:00,day_afternoon,J.P. Morgan Innovation Economy Quantum & Photonics Lightning Pitch Reception,J.P. Morgan,Midtown,False,Founder fundraising / VC;Consumer / creative / media,product_demo_showcase;fundraising_vc,Join us during NY Tech Week at J.P. Morgan’s new World Headquarters for an electrifying reception and lightning-talk pitch session spotlighting breakthroug…,https://partiful.com/e/3xn91RaPZ6AHJeHVIgtI
4052,2026-06-02,16:00:00,day_afternoon,Tech Week Takeoff: Hosted by Nimbus Aerospace,Nimbus Aerospace,Queens,False,AI / Agents / GenAI;Consumer / creative / media;Climate / deeptech / hardware,other,"Takeoff into Innovation! Hosted by Nimbus Aerospace, the event will explore how cutting-edge technologies, especially AI and aerospace, are driving the nex…",https://partiful.com/e/MPI0obsZsnEvkyHZ81mm?c=OlP8nH1A
4097,2026-06-02,16:00:00,day_afternoon,AI Tech Stack to Nasdaq: The Modern CFO's Exit Playbook,PwC,Midtown,False,AI / Agents / GenAI;Founder fundraising / VC;Fintech / finance;Consumer / creative / media,product_demo_showcase;community_networking,"Join PwC at Nasdaq MarketSite for an evening of candid panels and networking with a select group of CFOs, founders, and senior finance and product leaders.…",https://partiful.com/e/1snvR8DAti3YEXcTuu4x
4117,2026-06-02,16:00:00,day_afternoon,Connected Fitness and Wellness: How to Succeed,Vital Element Inc,Flatiron,False,Founder fundraising / VC;Health / bio / wellness,fundraising_vc;wellness_social,"Founders, wannabe team members, investors, and stakeholders: As one of the few events in this niche this is the event to attend to find those you're lookin…",https://partiful.com/e/P2eaQvG2PBOnTO2qUSix
4119,2026-06-02,16:00:00,day_afternoon,Agents of Change: Tech for Sustainability,GPM,Midtown,False,AI / Agents / GenAI,other,,https://partiful.com/e/HbxTd2UuJeIGLlNF9NFX
4128,2026-06-02,16:00:00,day_afternoon,Vibe Camp,Artificial Ventures,Brooklyn,False,Founder fundraising / VC;Consumer / creative / media,fundraising_vc,"Vibe Camp gives vibe coders 3 hours to make a startup from idea to vibe prototype and pitch to investors on their idea. Starts with a 1 minute pitch, teams…",https://partiful.com/e/GR67mwEn2hFgpoCpnUjz
4245,2026-06-02,16:00:00,day_afternoon,C10 Labs x Global AI Lab — From Lab to Launch,C10 Labs,Brooklyn,False,AI / Agents / GenAI;Consumer / creative / media;Diversity / women / international,technical_talk_workshop;product_demo_showcase,The next wave of breakthrough companies won't come from garages — they'll come from university labs. But the leap from research to product remains one of t…,https://partiful.com/e/RGI2tEzGuQvm6VycoJ96?c=gyAwexAe
4341,2026-06-02,16:00:00,day_afternoon,From Copilot to Control Plane - Visdom,VirtusLab,Midtown,False,other,technical_talk_workshop,,https://partiful.com/e/bn5h1g13xzOV6R5XkLaE
4408,2026-06-02,16:00:00,day_afternoon,Vertical AI Pitch Competition,2048 Ventures,Midtown,False,AI / Agents / GenAI;Founder fundraising / VC,fundraising_vc,,https://partiful.com/e/eBXma3cFQdE9zCMfCgR7
4522,2026-06-02,16:00:00,day_afternoon,Enterprise AI Innovation Showcase,Dell Technologies Capital,Midtown,False,AI / Agents / GenAI;AI infra / devtools / cloud;Founder fundraising / VC,technical_talk_workshop;product_demo_showcase;fundraising_vc,"As enterprises move from AI experimentation to production, a new layer is emerging to manage how models, agents, and services interact: the Model Context P…",https://partiful.com/e/5vHvRPI0VlMQwOmQadCN
4690,2026-06-02,16:00:00,day_afternoon,Built for the Physical World: AI at the Defense and Industrial Frontier,PhysicsX,Flatiron,False,AI / Agents / GenAI;Consumer / creative / media;Climate / deeptech / hardware,other,"As AI moves from software into the physical world, a new stack is emerging for how intelligent systems are built, trained, and deployed. Aerospace primes, …",https://partiful.com/e/YA82tfIthdrTzphju3cm
4692,2026-06-02,16:00:00,day_afternoon,BCG X FT Partners Global Fintech Report Launch Event,Boston Consulting Group,Hudson Yards,False,AI infra / devtools / cloud;Fintech / finance;Consumer / creative / media;Diversity / women / international,other,"Fintech is at an inflection point. The market is beginning to separate durable winners from the noise, and the data tells a more nuanced story than many ex…",https://partiful.com/e/eDG0gXdzcRWx1pWjUZAq
4748,2026-06-02,16:00:00,day_afternoon,Bounty Launch Event,Propel Earth,Midtown,False,Consumer / creative / media,other,,https://partiful.com/e/rcs7MwVhZaSmpWJfQPkI?c=Cc_T5PFg
4836,2026-06-02,16:00:00,day_afternoon,The State of New York Innovation,Beacon Insights Group,Midtown,True,other,other,,
4859,2026-06-02,16:00:00,day_afternoon,Kairos | Non Profit Matchmaking,Kairos,Midtown,False,AI / Agents / GenAI,other,,https://partiful.com/e/WWDTlzvnJ4tfWRBmDs8U?
4866,2026-06-02,16:00:00,day_afternoon,LAN Accelerator V4 Demo Day,LAN Accelerator,Midtown,False,other,technical_talk_workshop;product_demo_showcase,,https://partiful.com/e/AqfYBWRorTzyWNL6B0uO
4922,2026-06-02,16:00:00,day_afternoon,The Investment Game: In Pursuit of Series A (Live with a16z),Hubspot for Startups,SoHo,False,Founder fundraising / VC;Consumer / creative / media,fundraising_vc,,https://partiful.com/e/OZNBqhG1v957gfSy9q4w
4983,2026-06-02,16:00:00,day_afternoon,Skincare Secrets at Tech Week,The Ok Sweetie Show,SoHo,False,AI / Agents / GenAI;Health / bio / wellness;Consumer / creative / media,community_networking,"Join The Ok Sweetie Show and True Beauty Ventures for an intimate evening at Tech Week. LPs coming together for cocktails, community, and conversation. Lea…",https://partiful.com/e/9GdJjzzsHpK4zpvr0dOl
5053,2026-06-02,16:00:00,day_afternoon,Working,The Council Capital,Central Park,False,AI infra / devtools / cloud;Founder fundraising / VC,technical_talk_workshop;fundraising_vc,,
5148,2026-06-02,16:00:00,day_afternoon,Signals in the Storm: The Future of Public Safety,NYSTEC,Union Square,False,other,other,,https://partiful.com/e/T3BAFsqBE9zGGewtNSm0
5188,2026-06-02,16:00:00,day_afternoon,AI → Alpha: How Data Becomes Investment Edge,Wind Information,Midtown,False,AI / Agents / GenAI;AI infra / devtools / cloud;Founder fundraising / VC;Consumer / creative / media,community_networking;fundraising_vc;wellness_social,"This session explores how AI is transforming the way investors turn raw data into actionable signals. We will walk through real workflows across research, …",https://partiful.com/e/wqueNyka7qksh4pd6DTb
5269,2026-06-02,16:00:00,day_afternoon,100 Gender HealthTech: The Next Investment Frontier (Pre-Seed Founders and Angel & VC Investors),Trans Health HQ,Chelsea,False,AI infra / devtools / cloud;Founder fundraising / VC;Health / bio / wellness;Diversity / women / international,technical_talk_workshop;fundraising_vc,"Technology built to improve access, delivery, financing, and outcomes across women's and LGBTQ+ health is one of the most undercapitalized and highest-pote…",https://partiful.com/e/KOpqOgcYvaValKqg0547
5610,2026-06-02,16:00:00,day_afternoon,Building to Disrupt: AI In Enterprise and Fintech,HSBC,Hudson Yards,False,AI / Agents / GenAI;Fintech / finance,technical_talk_workshop,,https://partiful.com/e/eYDn9NAmOiORakqV58Yp?c=V6D9BHIO
5898,2026-06-02,16:00:00,day_afternoon,Founder Happy Hour,Companyon Ventures,Lower East Side,False,AI / Agents / GenAI;Founder fundraising / VC,technical_talk_workshop;community_networking;fundraising_vc,"Companyon Ventures is excited to host our 3rd Annual Founder Happy Hour! Come join the brightest Seed-A Stage B2B & AI builders, operators and VC's at one …",https://partiful.com/e/o12fTrggML0yeuEWG561?c=KC-CzvOJ
5907,2026-06-02,16:00:00,day_afternoon,The Vertical AI Summit,Ramp,Flatiron,True,AI / Agents / GenAI,technical_talk_workshop,,
5921,2026-06-02,16:00:00,day_afternoon,The Ventures Startup Award New York 2026,The Ventures,Financial District,False,Consumer / creative / media;Diversity / women / international,community_networking,"The Ventures is an International Startup Awards and Venture Club, originally launched in Silicon Valley. From New York and London to Tokyo, our editions ha…",https://partiful.com/e/ntFLcJCa0fpG8Lorosoh?c=-cljAf4W
5922,2026-06-02,16:00:00,day_afternoon,Mastercard x Sei: The Future of Institutional Blockchain,Mastercard,Midtown,False,AI / Agents / GenAI;Consumer / creative / media,other,,https://partiful.com/e/GC8DzreyqYSFhsRnwUtY
5935,2026-06-02,16:00:00,day_afternoon,Adobe Presents: The Future of Entertainment,Adobe,Chelsea,False,AI / Agents / GenAI;Founder fundraising / VC;Consumer / creative / media,product_demo_showcase,"Storytelling in Hollywood is evolving. Studios, founders, and a new generation of AI-native tools are changing how stories get told, how films get produced…",https://partiful.com/e/xq9XJglFbgTigyFR9AVc?
5955,2026-06-02,16:00:00,day_afternoon,Rebuilding Health Benefits for a Modern Workforce,Tusk Ventures,Lower East Side,False,Health / bio / wellness;Consumer / creative / media,technical_talk_workshop,"For decades, the systems that underpin work — benefits, healthcare, and financial stability — were built around a single assumption: one job, one employer,…",https://partiful.com/e/ekOSu7Sy0DbFiW5Jpj9N?
6183,2026-06-02,16:00:00,day_afternoon,A Conversation on Capital and Growth,Sentra,Flatiron,False,AI infra / devtools / cloud;Founder fundraising / VC;GTM / marketing / creator,technical_talk_workshop;fundraising_vc,,https://partiful.com/e/fhZexBCTeyZAMH4Z37wg
4722,2026-06-02,16:15:00,day_afternoon,Should my startup shitpost?,Memelord.com,Flatiron,False,Consumer / creative / media,other,,https://partiful.com/e/xC1k2IB7TiquN4mMKhmA
4360,2026-06-02,16:30:00,day_afternoon,Scaling Deep Tech with Federal Funding,Inspiralia US,SoHo,False,other,other,"Join Inspiralia for a roundtable on “Scaling Deep Tech with Federal Funding: Federal Contracts, SBIRs & beyond .” Led by Inspiralia, innovation funding man…",https://partiful.com/e/HyeK0R0M60v3y1c7s7rK
4485,2026-06-02,16:30:00,day_afternoon,AI for Finance Summit - Alt Data & Prediction Markets,LinqAlpha,Midtown,False,AI / Agents / GenAI;AI infra / devtools / cloud;Fintech / finance;Consumer / creative / media,technical_talk_workshop,,https://partiful.com/e/aWYWJUEx389uMwIUywbq
4492,2026-06-02,16:30:00,day_afternoon,Latam & Latinos In Fintech,Pygma,Flatiron,False,Fintech / finance;Diversity / women / international,other,,https://partiful.com/e/3dsSQ4jlafwg2QjIMXW3
4504,2026-06-02,16:30:00,day_afternoon,"Scaling Deep Tech with Federal Funding: Federal Contracts, SBIRs & Others",Inspiralia US,SoHo,False,other,other,"Join Inspiralia for a roundtable on “Scaling Deep Tech with Federal Funding: Federal Contracts, SBIRs & beyond .” Led by Inspiralia, innovation funding man…",https://partiful.com/e/HyeK0R0M60v3y1c7s7rK?c=YVRWtQw-
5913,2026-06-02,16:30:00,day_afternoon,Intersection:  AI + Blockchain,Hyperglade,Midtown,False,AI / Agents / GenAI;Founder fundraising / VC,fundraising_vc,"Join us for Intersection: AI + Blockchain, a focused panel and Q&A featuring VCs, operators, and founders discussing the practical realities of these conve…",https://partiful.com/e/ytrORmKjcLHr4rudjY3k?
201,2026-06-02,17:00:00,evening,SaaS & AI Founder + Investor Rooftop Happy Hour,NachoNacho,East Village,False,AI / Agents / GenAI;AI infra / devtools / cloud;Founder fundraising / VC;Consumer / creative / media,technical_talk_workshop;community_networking;fundraising_vc,"NachoNacho - The B2B SaaS & AI + Services Marketplace, Astra, Shopline, Deel, ZeroClick, Revolut Business, Archera, Pierson Ferdinand, Efficient Capital La…",https://partiful.com/e/cYc14RoM81gqU39dQmur?
4144,2026-06-02,17:00:00,evening,"Innovate, Protect, Monetize: Navigating IP Rights and Infringement Risks in the Age of AI",Norton Rose Fulbright,Union Square,False,AI / Agents / GenAI;Consumer / creative / media,community_networking,"Join Norton Rose Fulbright during New York Tech Week for an intimate happy hour at the intersection of innovation, intellectual property and artificial int…",https://partiful.com/e/DZxBZ2Nm6CjxkgEaBImd
4147,2026-06-02,17:00:00,evening,Doxxing & Drinks 3.0,Cloaked,Lower East Side,True,other,other,,
4274,2026-06-02,17:00:00,evening,From Early Traction to Repeatable Pipeline: AI GTM Workshop for Founders,AIMAR,Brooklyn,False,AI / Agents / GenAI;Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,technical_talk_workshop,,https://partiful.com/e/XelMoqGV0xD1bUAgYeff
4321,2026-06-02,17:00:00,evening,BOHEMIAN PITCH AND NETWORKING,CzechInvest,Upper East Side,False,Founder fundraising / VC,community_networking;fundraising_vc,,https://partiful.com/e/0FFe3j83K3swyZ7QndDu
4327,2026-06-02,17:00:00,evening,"Humans, Robots & The Factory Floor",New York Robotics,Brooklyn,False,AI / Agents / GenAI;Climate / deeptech / hardware,other,"As robotics and automation accelerate across industries, most conversations remain abstract and focused on technology capabilities rather than real world d…",https://partiful.com/e/FymrHYN71HqMEA2aqaO4
4496,2026-06-02,17:00:00,evening,Best campaign structure for Meta ads 2026,Aimerce,Nomad,False,AI / Agents / GenAI,other,This isn’t another boring panel. It’s actually a fun one. Join us for an insightful conversation followed by drinks and bites on a rooftop with the DTC eco…,https://partiful.com/e/9WZMW3mGuzFZhvfShKod
4572,2026-06-02,17:00:00,evening,How AI founders are building the future of consumer health,Healthcare AI Guy,Flatiron,False,AI / Agents / GenAI;Founder fundraising / VC;Health / bio / wellness;Consumer / creative / media,technical_talk_workshop,,https://partiful.com/e/1ZvSFv5Mv6ocuCFgukwz
4606,2026-06-02,17:00:00,evening,"Old World Roots, New World Growth: A Wine Tasting Hosted by Unique AI",Unique AI,Nomad,False,AI / Agents / GenAI;GTM / marketing / creator,other,"Join the Unique AI team for an evening of Old World versus New World wines, paired with bites and great conversation. We'll be tasting our way through a cu…",https://partiful.com/e/rMXDlcjS4U6NnDyGRgYD
4765,2026-06-02,17:00:00,evening,Off The Record,P72 Ventures x Yamaha Music Innovation Fund,Greenwich Village,True,Consumer / creative / media,other,,
4818,2026-06-02,17:00:00,evening,The Retro,SimpleClosure,SoHo,False,AI / Agents / GenAI;Founder fundraising / VC;Consumer / creative / media,fundraising_vc,"An experiential evening of cocktails and appetizers set among artifacts from companies that built something real. Come to reflect, reconnect, and raise a g…",https://partiful.com/e/Vii5aVoAvr5ICyIRnt27
5127,2026-06-02,17:00:00,evening,Fin x Clay: Scaling CX in the AI era,Fin,Midtown,False,AI / Agents / GenAI;Consumer / creative / media,other,"When adopting customer-facing AI, companies often start with service. But now, the most forward-thinking teams are taking a more holistic approach. They're…",https://partiful.com/e/3kdgu631rtkqSSFe5ZmO
5273,2026-06-02,17:00:00,evening,“I Want an Intro” An off-the-record conversation with investors,Connexa,Midtown,False,AI infra / devtools / cloud;Founder fundraising / VC;Consumer / creative / media,fundraising_vc,"Join us for a candid conversation with active investors on how they evaluate startups—what they look for, what stands out, and what actually turns into a y…",https://partiful.com/e/Sy3gOaS8EKklIEQQMzyr
5315,2026-06-02,17:00:00,evening,AI & HealthTech for Hospitals and Healthcare,MedRock Ventures Inc.,Midtown,False,AI / Agents / GenAI;Health / bio / wellness;Consumer / creative / media,other,,https://partiful.com/e/DD5Ne8wjr1LBDSvYlQst?c=I2HDiNxS
5332,2026-06-02,17:00:00,evening,AI and HealthTech for Hospitals and Healthcare,MedRock Ventures Inc.,Midtown,False,AI / Agents / GenAI;Health / bio / wellness;Consumer / creative / media,other,,https://partiful.com/e/DD5Ne8wjr1LBDSvYlQst?c=VVhwMR6r
5612,2026-06-02,17:00:00,evening,NYC Tech Week: Builders & Exits,UBS,Midtown,False,other,technical_talk_workshop,,https://partiful.com/e/tqFtk1LjwFwXxJJTLyaf?
5729,2026-06-02,17:00:00,evening,Beyond the Subscribe Button: Building a Media Business That Actually Pays,Dots (YC S21),Nomad,False,GTM / marketing / creator;Consumer / creative / media,technical_talk_workshop,,https://partiful.com/e/Z3xUojW8GTGPBovlBBml
5911,2026-06-02,17:00:00,evening,Indian Diaspora @,Inkle,Tribeca,False,other,other,,https://partiful.com/e/b21AYGlO0gIMQGNwjXg5
246,2026-06-02,17:30:00,evening,Taco Tech Tuesday 🗽🌮,Taco Tech Tuesday,Midtown,False,other,other,,https://partiful.com/e/epfr3IxCby4WezG4pIlW?source=share&c=7b81z1yz
4046,2026-06-02,17:30:00,evening,"MVP to Launch: Content Credentials for Creators, Builders, and Brands",Adobe,Flatiron,False,GTM / marketing / creator;Consumer / creative / media,technical_talk_workshop,,https://partiful.com/e/s9ffBVagaNmFQpfNVYmA
4120,2026-06-02,17:30:00,evening,"SafeStops Global, Inc. Launch Party","SafeStops Global, Inc.",,False,Consumer / creative / media;Diversity / women / international,technical_talk_workshop;product_demo_showcase;community_networking,"We're inviting you to witness the first public demonstration of our Law Enforcement UX prototype a mobile platform purpose-built to improve safety, clarity…",https://partiful.com/e/5QdmlHRBUnRuGuRMFNHl?c=vEXfwvzJ
4219,2026-06-02,17:30:00,evening,NYTW Early-Stage Investor Dinner,a16z speedrun,Midtown,True,Founder fundraising / VC;Consumer / creative / media,community_networking;fundraising_vc;wellness_social,,
4224,2026-06-02,17:30:00,evening,WorkOS + Postman Agentic Night,Postman,SoHo,False,AI / Agents / GenAI,other,,https://partiful.com/e/XqIBMZmB4oubCZWFP2Sl
4246,2026-06-02,17:30:00,evening,Beyond the Match: Systems That Power Hinge,Hinge,Meatpacking District,False,Consumer / creative / media,technical_talk_workshop,"As part of NY Tech Week, Hinge is opening its doors for an evening of conversation, connection, and real engineering insight. Join us for a series of talks…",https://partiful.com/e/WZRB36bFpwMiawawUMD5
4319,2026-06-02,17:30:00,evening,AI Side-Project Showcase,The New Builder Podcast,Nomad,False,AI / Agents / GenAI,technical_talk_workshop;product_demo_showcase,,https://partiful.com/e/WqSb1H70yuPkhNDf9q7v
4357,2026-06-02,17:30:00,evening,Building Biotech in NYC,Fish & Richardson PC,Midtown,False,Health / bio / wellness;Consumer / creative / media,technical_talk_workshop,,https://partiful.com/e/cBBgd3lO8pAgz6xYp3fi
4424,2026-06-02,17:30:00,evening,Lowenstein Sandler'S  Annual SIP & Social With Women IN VC,Lowenstein Sandler LLP,Midtown,False,Founder fundraising / VC;Diversity / women / international,community_networking;fundraising_vc,,https://partiful.com/e/DVbRrx7ORnvAHvEz8c8N?c=4j6B4Czi
4433,2026-06-02,17:30:00,evening,Lorimer Ventures 4th Annual Community Gathering,Lorimer Ventures,Chelsea,False,GTM / marketing / creator,technical_talk_workshop;product_demo_showcase;community_networking,"Join us for a beer🍺 or two at our annual Lorimer Community Demos 💻 & Drinks🍷 . This event will showcase the vibrancy, growth, and demo culture of the L…",https://partiful.com/e/E67gbC3uj6PTGiLXecCT
4478,2026-06-02,17:30:00,evening,Founders Reality Check: Pressure Testing Your Startup,York Effect,Midtown,False,Founder fundraising / VC;Consumer / creative / media,other,,https://partiful.com/e/gP72ufePZapekTZvw8WN
4603,2026-06-02,17:30:00,evening,Physical AI Founders & Investors Happy Hour,Interwoven Ventures,SoHo,True,AI / Agents / GenAI;Founder fundraising / VC,community_networking;fundraising_vc,,
4689,2026-06-02,17:30:00,evening,"Tech, Entertainment & Culture: Founders + Funders @ iHeartRadio HQ",Alumni Ventures,Midtown,False,AI / Agents / GenAI;AI infra / devtools / cloud;Founder fundraising / VC;GTM / marketing / creator;Consumer / creative / media,technical_talk_workshop,"iHeartMedia Ventures and Alumni Ventures invite you to an evening bringing together founders, funders, and creators that are shaping the future of venture …",https://partiful.com/e/TpLCSAej2w4Mg9TbFTyH?c=A2ouKawS
4697,2026-06-02,17:30:00,evening,AgeTech NYC Community Demo Day,AgeTech NYC,Chelsea,False,other,technical_talk_workshop;product_demo_showcase;community_networking,,https://partiful.com/e/mH8b6grSEnS9GCCZwU4N
4732,2026-06-02,17:30:00,evening,Hackathon & Career Fair,Propel Earth,Midtown,False,AI / Agents / GenAI;Consumer / creative / media,technical_talk_workshop,,https://partiful.com/e/GxT0MlpEgP8RgFxRH2QG?c=kYz5W6Hy
4735,2026-06-02,17:30:00,evening,From Episodic Insights to Always-On Intelligence,Panoplai,Lower East Side,False,AI / Agents / GenAI,other,,https://partiful.com/e/D46hAuAjMEYlwq69AJ0c
4744,2026-06-02,17:30:00,evening,Taking AI To New Heights,Datadog,Midtown,False,AI / Agents / GenAI;AI infra / devtools / cloud,other,,https://partiful.com/e/NHLbgkXd64ICegk4dNks
5098,2026-06-02,17:30:00,evening,Founders + Funders Happy Hour,"Kleinberg, Kaplan, Wolff & Cohen, P.C.",Flatiron,False,Founder fundraising / VC,community_networking;fundraising_vc,"Join us for light bites and drinks while you connect with fellow founders, investors, and members of Kleinberg Kaplan's Corporate Transactional group. The …",https://partiful.com/e/TujqCXVq6gQ8gQvMpnAb
5162,2026-06-02,17:30:00,evening,The AI-Ready Creative: An Evening with Luma & Silverside,Luma,SoHo,True,AI / Agents / GenAI,other,,
6180,2026-06-02,17:30:00,evening,Zo Builders Demo Night at NYC Tech Week,Zo Computer,Midtown,False,other,technical_talk_workshop;product_demo_showcase,,https://partiful.com/e/pmpzDSI9HP2mJlTBFXRS
